timestamp,sample
1726836315422,-70
1726836315430,-114
1726836315438,64
1726836315446,550
1726836315454,849
1726836315462,424
1726836315470,-557
1726836315478,-1243
1726836315486,-1080
1726836315494,-396
1726836315502,98
1726836315510,169
1726836315518,79
1726836315526,7
1726836315534,-23
1726836315542,-28
1726836315550,-43
1726836315558,-52
1726836315566,-50
1726836315574,-45
1726836315582,-44
1726836315590,-49
1726836315598,-57
1726836315606,-56
1726836315614,-48
1726836315622,-45
1726836315630,-44
1726836315638,-43
1726836315646,-39
1726836315654,-36
1726836315662,-34
1726836315670,-34
1726836315678,-36
1726836315686,-40
1726836315694,-40
1726836315702,-37
1726836315710,-38
1726836315718,-46
1726836315726,-60
1726836315734,-68
1726836315742,-74
1726836315750,-68
1726836315758,-60
1726836315766,-48
1726836315774,-42
1726836315782,-40
1726836315790,-49
1726836315798,-58
1726836315806,-72
1726836315814,-82
1726836315822,-89
1726836315830,-94
1726836315838,-100
1726836315846,-100
1726836315854,-90
1726836315862,-74
1726836315870,-66
1726836315878,-62
1726836315886,-61
1726836315894,-58
1726836315902,-55
1726836315910,-50
1726836315918,-46
1726836315926,-47
1726836315934,-52
1726836315942,-62
1726836315950,-69
1726836315958,-71
1726836315966,-74
1726836315974,-80
1726836315982,-86
1726836315990,-84
1726836315998,-80
1726836316006,-78
1726836316014,-75
1726836316022,-74
1726836316030,-72
1726836316038,-72
1726836316046,-75
1726836316054,-78
1726836316062,-78
1726836316070,-76
1726836316078,-75
1726836316086,-73
1726836316094,-67
1726836316102,-66
1726836316110,-66
1726836316118,-65
1726836316126,-61
1726836316134,-66
1726836316142,-70
1726836316150,-70
1726836316158,-61
1726836316166,-53
1726836316174,-54
1726836316182,-67
1726836316190,-72
1726836316198,-69
1726836316206,-60
1726836316214,-60
1726836316222,-65
1726836316230,-65
1726836316238,-62
1726836316246,-67
1726836316254,-73
1726836316262,-71
1726836316270,-57
1726836316278,-40
1726836316286,-23
1726836316294,-22
1726836316302,-32
1726836316310,-57
1726836316318,-77
1726836316326,-85
1726836316334,-88
1726836316342,-89
1726836316350,-88
1726836316358,-72
1726836316366,-59
1726836316374,-52
1726836316382,-75
1726836316390,-97
1726836316398,126
1726836316406,608
1726836316414,846
1726836316422,357
1726836316430,-633
1726836316438,-1304
1726836316446,-1125
1726836316454,-435
1726836316462,95
1726836316470,212
1726836316478,136
1726836316486,45
1726836316494,1
1726836316502,-2
1726836316510,-15
1726836316518,-34
1726836316526,-45
1726836316534,-54
1726836316542,-62
1726836316550,-65
1726836316558,-61
1726836316566,-55
1726836316574,-49
1726836316582,-47
1726836316590,-43
1726836316598,-39
1726836316606,-39
1726836316614,-40
1726836316622,-45
1726836316630,-41
1726836316638,-39
1726836316646,-42
1726836316654,-44
1726836316662,-49
1726836316670,-55
1726836316678,-58
1726836316686,-62
1726836316694,-63
1726836316702,-66
1726836316710,-68
1726836316718,-65
1726836316726,-51
1726836316734,-38
1726836316742,-31
