,Timestamp,RR-intervals
72543,1707340004.950967,952.0
72544,1707340005.918967,968.0
72545,1707340006.958967,1040.0
72546,1707340007.998967,1040.0
72547,1707340009.006967,1008.0
72548,1707340010.102967,1096.0
72549,1707340011.238967,1136.0
72550,1707340012.318967,1080.0
72551,1707340013.366967,1048.0
72552,1707340014.406967,1040.0
72553,1707340015.398967,992.0
72554,1707340016.334967,936.0
72555,1707340017.302967,968.0
72556,1707340018.318967,1016.0
72557,1707340019.302967,984.0
72558,1707340020.430967,1128.0
72559,1707340021.478967,1048.0
72560,1707340022.478967,1000.0
72561,1707340023.510967,1032.0
72562,1707340024.526967,1016.0
72563,1707340025.550967,1024.0
72564,1707340026.510967,960.0
72565,1707340027.518967,1008.0
72566,1707340028.574967,1056.0
72567,1707340029.582967,1008.0
72568,1707340030.582967,1000.0
72569,1707340031.590967,1008.0
72570,1707340032.566967,976.0
72571,1707340033.510967,944.0
72572,1707340034.526967,1016.0
72573,1707340035.518967,992.0
72574,1707340036.462967,944.0
72575,1707340037.406967,944.0
72576,1707340038.390967,984.0
72577,1707340039.422967,1032.0
72578,1707340040.414967,992.0
72579,1707340041.398967,984.0
72580,1707340042.430967,1032.0
72581,1707340043.398967,968.0
72582,1707340044.318967,920.0
72583,1707340045.286967,968.0
72584,1707340046.302967,1016.0
72585,1707340047.302967,1000.0
72586,1707340048.366967,1064.0
72587,1707340049.446967,1080.0
72588,1707340050.438967,992.0
72589,1707340051.430967,992.0
72590,1707340052.462967,1032.0
72591,1707340053.454967,992.0
72592,1707340054.398967,944.0
72593,1707340055.390967,992.0
72594,1707340056.406967,1016.0
72595,1707340057.350967,944.0
72596,1707340058.294967,944.0
72597,1707340059.326967,1032.0
72598,1707340060.318967,992.0
72599,1707340061.262967,944.0
72600,1707340062.238967,976.0
72601,1707340063.230967,992.0
72602,1707340064.222967,992.0
72603,1707340065.198967,976.0
72604,1707340066.222967,1024.0
72605,1707340067.206967,984.0
72606,1707340068.142967,936.0
72607,1707340069.086967,944.0
72608,1707340070.110967,1024.0
72609,1707340071.078967,968.0
72610,1707340072.062967,984.0
72611,1707340073.022967,960.0
72612,1707340073.966967,944.0
72613,1707340074.886967,920.0
72614,1707340075.862967,976.0
72615,1707340076.982967,1120.0
72616,1707340078.030967,1048.0
72617,1707340079.046967,1016.0
72618,1707340080.086967,1040.0
72619,1707340081.062967,976.0
72620,1707340082.014967,952.0
72621,1707340082.998967,984.0
72622,1707340084.022967,1024.0
72623,1707340085.006967,984.0
72624,1707340086.038967,1032.0
72625,1707340087.086967,1048.0
72626,1707340088.110967,1024.0
72627,1707340089.110967,1000.0
72628,1707340090.150967,1040.0
72629,1707340091.150967,1000.0
72630,1707340092.118967,968.0
72631,1707340093.142967,1024.0
72632,1707340094.174967,1032.0
72633,1707340095.150967,976.0
72634,1707340096.086967,936.0
72635,1707340097.006967,920.0
72636,1707340097.934967,928.0
72637,1707340098.870967,936.0
72638,1707340099.910967,1040.0
72639,1707340101.014967,1104.0
72640,1707340102.014967,1000.0
72641,1707340102.990967,976.0
72642,1707340103.998967,1008.0
72643,1707340105.006967,1008.0
72644,1707340105.990967,984.0
72645,1707340107.046967,1056.0
72646,1707340108.086967,1040.0
72647,1707340109.070967,984.0
72648,1707340110.078967,1008.0
72649,1707340111.078967,1000.0
72650,1707340112.054967,976.0
72651,1707340113.030967,976.0
72652,1707340114.030967,1000.0
72653,1707340115.038967,1008.0
72654,1707340116.006967,968.0
72655,1707340116.990967,984.0
72656,1707340117.966967,976.0
72657,1707340118.926967,960.0
72658,1707340119.894967,968.0
72659,1707340120.894967,1000.0
72660,1707340121.870967,976.0
72661,1707340122.822967,952.0
72662,1707340123.798967,976.0
72663,1707340124.838967,1040.0
72664,1707340125.846967,1008.0
72665,1707340126.830967,984.0
72666,1707340127.862967,1032.0
72667,1707340128.966967,1104.0
72668,1707340129.942967,976.0
72669,1707340130.958967,1016.0
72670,1707340131.926967,968.0
72671,1707340132.870967,944.0
72672,1707340133.846967,976.0
72673,1707340134.934967,1088.0
72674,1707340135.982967,1048.0
72675,1707340136.934967,952.0
72676,1707340137.926967,992.0
72677,1707340138.966967,1040.0
72678,1707340139.950967,984.0
72679,1707340141.006967,1056.0
72680,1707340142.006967,1000.0
72681,1707340142.966967,960.0
72682,1707340143.934967,968.0
72683,1707340144.974967,1040.0
72684,1707340146.006967,1032.0
72685,1707340146.982967,976.0
72686,1707340147.990967,1008.0
72687,1707340148.990967,1000.0
72688,1707340149.966967,976.0
72689,1707340150.926967,960.0
72690,1707340151.942967,1016.0
72691,1707340152.942967,1000.0
72692,1707340153.894967,952.0
72693,1707340154.854967,960.0
72694,1707340155.830967,976.0
72695,1707340156.782967,952.0
72696,1707340157.726967,944.0
72697,1707340158.678967,952.0
72698,1707340159.678967,1000.0
72699,1707340160.662967,984.0
72700,1707340161.670967,1008.0
72701,1707340162.710967,1040.0
72702,1707340163.678967,968.0
72703,1707340164.630967,952.0
72704,1707340165.614967,984.0
72705,1707340166.582967,968.0
72706,1707340167.494967,912.0
72707,1707340168.414967,920.0
72708,1707340169.422967,1008.0
72709,1707340170.414967,992.0
72710,1707340171.422967,1008.0
72711,1707340172.470967,1048.0
72712,1707340173.462967,992.0
72713,1707340174.406967,944.0
72714,1707340175.406967,1000.0
72715,1707340176.398967,992.0
72716,1707340177.358967,960.0
72717,1707340178.310967,952.0
72718,1707340179.286967,976.0
72719,1707340180.262967,976.0
72720,1707340181.222967,960.0
72721,1707340182.230967,1008.0
72722,1707340183.254967,1024.0
72723,1707340184.222967,968.0
72724,1707340185.222967,1000.0
72725,1707340186.246967,1024.0
72726,1707340187.230967,984.0
72727,1707340188.198967,968.0
72728,1707340189.198967,1000.0
72729,1707340190.230967,1032.0
72730,1707340191.206967,976.0
72731,1707340192.158967,952.0
72732,1707340193.070967,912.0
72733,1707340193.998967,928.0
72734,1707340194.926967,928.0
72735,1707340195.918967,992.0
72736,1707340196.990967,1072.0
72737,1707340198.054967,1064.0
72738,1707340199.038967,984.0
72739,1707340200.062967,1024.0
72740,1707340201.086967,1024.0
72741,1707340202.094967,1008.0
72742,1707340203.062967,968.0
72743,1707340203.982967,920.0
72744,1707340204.982967,1000.0
72745,1707340205.990967,1008.0
72746,1707340207.054967,1064.0
72747,1707340208.222967,1168.0
72748,1707340209.358967,1136.0
72749,1707340210.414967,1056.0
72750,1707340211.470967,1056.0
72751,1707340212.574967,1104.0
72752,1707340213.550967,976.0
72753,1707340214.550967,1000.0
72754,1707340215.566967,1016.0
72755,1707340216.558967,992.0
72756,1707340217.502967,944.0
72757,1707340218.486967,984.0
72758,1707340219.486967,1000.0
72759,1707340220.446967,960.0
72760,1707340221.438967,992.0
72761,1707340222.462967,1024.0
72762,1707340223.430967,968.0
72763,1707340224.406967,976.0
72764,1707340225.406967,1000.0
72765,1707340226.350967,944.0
72766,1707340227.278967,928.0
72767,1707340228.230967,952.0
72768,1707340229.206967,976.0
72769,1707340230.182967,976.0
72770,1707340231.134967,952.0
72771,1707340232.110967,976.0
72772,1707340233.054967,944.0
72773,1707340233.974967,920.0
72774,1707340234.910967,936.0
72775,1707340235.862967,952.0
72776,1707340236.806967,944.0
72777,1707340237.750967,944.0
72778,1707340238.726967,976.0
72779,1707340239.694967,968.0
72780,1707340240.622967,928.0
72781,1707340241.534967,912.0
72782,1707340242.422967,888.0
72783,1707340243.358967,936.0
72784,1707340244.294967,936.0
72785,1707340245.342967,1048.0
72786,1707340246.382967,1040.0
72787,1707340247.358967,976.0
72788,1707340248.382967,1024.0
72789,1707340249.478967,1096.0
72790,1707340250.502967,1024.0
72791,1707340251.486967,984.0
72792,1707340252.486967,1000.0
72793,1707340253.518967,1032.0
72794,1707340254.462967,944.0
72795,1707340255.414967,952.0
72796,1707340256.374967,960.0
72797,1707340257.342967,968.0
72798,1707340258.278967,936.0
72799,1707340259.278967,1000.0
72800,1707340260.326967,1048.0
72801,1707340261.326967,1000.0
72802,1707340262.310967,984.0
72803,1707340263.334967,1024.0
72804,1707340264.310967,976.0
72805,1707340265.286967,976.0
72806,1707340266.294967,1008.0
72807,1707340267.270967,976.0
72808,1707340268.214967,944.0
72809,1707340269.190967,976.0
72810,1707340270.182967,992.0
72811,1707340271.142967,960.0
72812,1707340272.118967,976.0
72813,1707340273.118967,1000.0
72814,1707340274.094967,976.0
72815,1707340275.062967,968.0
72816,1707340276.038967,976.0
72817,1707340277.006967,968.0
72818,1707340277.934967,928.0
72819,1707340278.854967,920.0
72820,1707340279.870967,1016.0
72821,1707340280.894967,1024.0
72822,1707340281.910967,1016.0
72823,1707340283.014967,1104.0
72824,1707340284.094967,1080.0
72825,1707340285.086967,992.0
72826,1707340286.054967,968.0
72827,1707340287.078967,1024.0
72828,1707340288.086967,1008.0
72829,1707340289.094967,1008.0
72830,1707340290.070967,976.0
72831,1707340291.014967,944.0
72832,1707340291.982967,968.0
72833,1707340292.950967,968.0
72834,1707340293.990967,1040.0
72835,1707340294.974967,984.0
72836,1707340295.966967,992.0
72837,1707340297.030967,1064.0
72838,1707340298.022967,992.0
72839,1707340299.030967,1008.0
72840,1707340300.062967,1032.0
72841,1707340301.062967,1000.0
72842,1707340302.022967,960.0
72843,1707340303.030967,1008.0
72844,1707340304.054967,1024.0
72845,1707340305.022967,968.0
72846,1707340306.006967,984.0
72847,1707340307.006967,1000.0
72848,1707340307.982967,976.0
72849,1707340308.934967,952.0
72850,1707340309.878967,944.0
72851,1707340310.838967,960.0
72852,1707340311.742967,904.0
72853,1707340312.622967,880.0
72854,1707340313.510967,888.0
72855,1707340314.518967,1008.0
72856,1707340315.518967,1000.0
72857,1707340316.518967,1000.0
72858,1707340317.566967,1048.0
72859,1707340318.590967,1024.0
72860,1707340319.622967,1032.0
72861,1707340320.662967,1040.0
72862,1707340321.662967,1000.0
72863,1707340322.686967,1024.0
72864,1707340323.694967,1008.0
72865,1707340324.654967,960.0
72866,1707340325.614967,960.0
72867,1707340326.622967,1008.0
72868,1707340327.606967,984.0
72869,1707340328.558967,952.0
72870,1707340329.558967,1000.0
72871,1707340330.518967,960.0
72872,1707340331.422967,904.0
72873,1707340332.350967,928.0
72874,1707340333.326967,976.0
72875,1707340334.302967,976.0
72876,1707340335.238967,936.0
72877,1707340336.150967,912.0
72878,1707340337.078967,928.0
72879,1707340337.990967,912.0
72880,1707340339.014967,1024.0
72881,1707340340.070967,1056.0
72882,1707340341.062967,992.0
72883,1707340342.070967,1008.0
72884,1707340343.126967,1056.0
72885,1707340344.102967,976.0
72886,1707340345.094967,992.0
72887,1707340346.134967,1040.0
72888,1707340347.110967,976.0
72889,1707340348.038967,928.0
72890,1707340348.998967,960.0
72891,1707340349.982967,984.0
72892,1707340350.910967,928.0
72893,1707340351.830967,920.0
72894,1707340352.750967,920.0
72895,1707340353.678967,928.0
72896,1707340354.598967,920.0
72897,1707340355.566967,968.0
72898,1707340356.550967,984.0
72899,1707340357.518967,968.0
72900,1707340358.470967,952.0
72901,1707340359.446967,976.0
72902,1707340360.398967,952.0
72903,1707340361.318967,920.0
72904,1707340362.278967,960.0
72905,1707340363.230967,952.0
72906,1707340364.158967,928.0
72907,1707340365.102967,944.0
72908,1707340366.070967,968.0
72909,1707340366.998967,928.0
72910,1707340367.926967,928.0
72911,1707340368.918967,992.0
72912,1707340369.910967,992.0
72913,1707340370.862967,952.0
72914,1707340371.782967,920.0
72915,1707340372.734967,952.0
72916,1707340373.718967,984.0
72917,1707340374.694967,976.0
72918,1707340375.726967,1032.0
72919,1707340376.742967,1016.0
72920,1707340377.702967,960.0
72921,1707340378.726967,1024.0
72922,1707340379.758967,1032.0
72923,1707340380.726967,968.0
72924,1707340381.718967,992.0
72925,1707340382.726967,1008.0
72926,1707340383.694967,968.0
72927,1707340384.662967,968.0
72928,1707340385.638967,976.0
72929,1707340386.622967,984.0
72930,1707340387.542967,920.0
72931,1707340388.486967,944.0
72932,1707340389.502967,1016.0
72933,1707340390.470967,968.0
72934,1707340391.414967,944.0
72935,1707340392.430967,1016.0
72936,1707340393.446967,1016.0
72937,1707340394.446967,1000.0
72938,1707340395.446967,1000.0
72939,1707340396.454967,1008.0
72940,1707340397.446967,992.0
72941,1707340398.462967,1016.0
72942,1707340399.486967,1024.0
72943,1707340400.502967,1016.0
72944,1707340401.494967,992.0
72945,1707340402.518967,1024.0
72946,1707340403.534967,1016.0
72947,1707340404.494967,960.0
72948,1707340405.454967,960.0
72949,1707340406.430967,976.0
72950,1707340407.390967,960.0
72951,1707340408.342967,952.0
72952,1707340409.350967,1008.0
72953,1707340410.310967,960.0
72954,1707340411.262967,952.0
72955,1707340412.230967,968.0
72956,1707340413.230967,1000.0
72957,1707340414.206967,976.0
72958,1707340415.158967,952.0
72959,1707340416.158967,1000.0
72960,1707340417.198967,1040.0
72961,1707340418.158967,960.0
72962,1707340419.134967,976.0
72963,1707340420.102967,968.0
72964,1707340421.062967,960.0
72965,1707340421.998967,936.0
72966,1707340422.982967,984.0
72967,1707340423.966967,984.0
72968,1707340424.942967,976.0
72969,1707340425.926967,984.0
72970,1707340426.910967,984.0
72971,1707340427.862967,952.0
72972,1707340428.822967,960.0
72973,1707340429.798967,976.0
72974,1707340430.742967,944.0
72975,1707340431.686967,944.0
72976,1707340432.630967,944.0
72977,1707340433.590967,960.0
72978,1707340434.526967,936.0
72979,1707340435.486967,960.0
72980,1707340436.486967,1000.0
72981,1707340437.478967,992.0
72982,1707340438.494967,1016.0
72983,1707340439.566967,1072.0
72984,1707340440.638967,1072.0
72985,1707340441.638967,1000.0
72986,1707340442.694967,1056.0
72987,1707340443.670967,976.0
72988,1707340444.622967,952.0
72989,1707340445.630967,1008.0
72990,1707340446.646967,1016.0
72991,1707340447.614967,968.0
72992,1707340448.614967,1000.0
72993,1707340449.622967,1008.0
72994,1707340450.606967,984.0
72995,1707340451.574967,968.0
72996,1707340452.550967,976.0
72997,1707340453.526967,976.0
72998,1707340454.470967,944.0
72999,1707340455.422967,952.0
73000,1707340456.382967,960.0
73001,1707340457.342967,960.0
73002,1707340458.278967,936.0
73003,1707340459.230967,952.0
73004,1707340460.190967,960.0
73005,1707340461.150967,960.0
73006,1707340462.054967,904.0
73007,1707340463.014967,960.0
73008,1707340463.998967,984.0
73009,1707340464.974967,976.0
73010,1707340466.030967,1056.0
73011,1707340467.126967,1096.0
73012,1707340468.126967,1000.0
73013,1707340469.134967,1008.0
73014,1707340470.158967,1024.0
73015,1707340471.094967,936.0
73016,1707340472.030967,936.0
73017,1707340472.998967,968.0
73018,1707340474.006967,1008.0
73019,1707340474.966967,960.0
73020,1707340475.974967,1008.0
73021,1707340476.998967,1024.0
73022,1707340477.982967,984.0
73023,1707340478.958967,976.0
73024,1707340479.982967,1024.0
73025,1707340481.014967,1032.0
73026,1707340481.982967,968.0
73027,1707340482.974967,992.0
73028,1707340483.870967,896.0
73029,1707340484.694967,824.0
73030,1707340485.486967,792.0
73031,1707340486.246967,760.0
73032,1707340486.966967,720.0
73033,1707340487.670967,704.0
73034,1707340488.358967,688.0
73035,1707340489.038967,680.0
73036,1707340489.718967,680.0
73037,1707340490.390967,672.0
73038,1707340491.070967,680.0
73039,1707340491.750967,680.0
73040,1707340492.438967,688.0
73041,1707340493.118967,680.0
73042,1707340493.814967,696.0
73043,1707340494.534967,720.0
73044,1707340495.270967,736.0
73045,1707340496.014967,744.0
73046,1707340496.750967,736.0
73047,1707340497.478967,728.0
73048,1707340498.206967,728.0
73049,1707340498.942967,736.0
73050,1707340499.678967,736.0
73051,1707340500.422967,744.0
73052,1707340501.174967,752.0
73053,1707340501.926967,752.0
73054,1707340502.694967,768.0
73055,1707340503.486967,792.0
73056,1707340504.270967,784.0
73057,1707340505.046967,776.0
73058,1707340505.926967,880.0
73059,1707340506.886967,960.0
73060,1707340507.942967,1056.0
73061,1707340509.094967,1152.0
73062,1707340510.102967,1008.0
73063,1707340511.182967,1080.0
73064,1707340512.302967,1120.0
73065,1707340513.342967,1040.0
73066,1707340514.422967,1080.0
73067,1707340515.526967,1104.0
73068,1707340516.526967,1000.0
73069,1707340517.462967,936.0
73070,1707340518.398967,936.0
73071,1707340519.342967,944.0
73072,1707340520.326967,984.0
73073,1707340521.378967,1052.0
73074,1707340522.498967,1120.0
73075,1707340523.578967,1080.0
73076,1707340524.706967,1128.0
73077,1707340525.770967,1064.0
73078,1707340526.762967,992.0
73079,1707340527.794967,1032.0
73080,1707340528.802967,1008.0
73081,1707340529.762967,960.0
73082,1707340530.738967,976.0
73083,1707340531.754967,1016.0
73084,1707340532.722967,968.0
73085,1707340533.762967,1040.0
73086,1707340534.946967,1184.0
73087,1707340536.050967,1104.0
73088,1707340537.106967,1056.0
73089,1707340538.242967,1136.0
73090,1707340539.250967,1008.0
73091,1707340540.242967,992.0
73092,1707340541.250967,1008.0
73093,1707340542.250967,1000.0
73094,1707340543.202967,952.0
73095,1707340544.186967,984.0
73096,1707340545.250967,1064.0
73097,1707340546.226967,976.0
73098,1707340547.210967,984.0
73099,1707340548.210967,1000.0
73100,1707340549.250967,1040.0
73101,1707340550.234967,984.0
73102,1707340551.258967,1024.0
73103,1707340552.298967,1040.0
73104,1707340553.290967,992.0
73105,1707340554.274967,984.0
73106,1707340555.282967,1008.0
73107,1707340556.298967,1016.0
73108,1707340557.282967,984.0
73109,1707340558.258967,976.0
73110,1707340559.290967,1032.0
73111,1707340560.226967,936.0
73112,1707340561.130967,904.0
73113,1707340562.066967,936.0
73114,1707340563.010967,944.0
73115,1707340564.122967,1112.0
73116,1707340565.238967,1116.0
73117,1707340566.358967,1120.0
73118,1707340567.478967,1120.0
73119,1707340568.630967,1152.0
73120,1707340569.710967,1080.0
73121,1707340570.750967,1040.0
73122,1707340571.822967,1072.0
73123,1707340572.846967,1024.0
73124,1707340573.846967,1000.0
73125,1707340574.902967,1056.0
73126,1707340575.998967,1096.0
73127,1707340577.022967,1024.0
73128,1707340578.006967,984.0
73129,1707340578.990967,984.0
73130,1707340579.982967,992.0
73131,1707340580.974967,992.0
73132,1707340582.006967,1032.0
73133,1707340583.062967,1056.0
73134,1707340584.102967,1040.0
73135,1707340585.142967,1040.0
73136,1707340586.174967,1032.0
73137,1707340587.174967,1000.0
73138,1707340588.166967,992.0
73139,1707340589.118967,952.0
73140,1707340590.086967,968.0
73141,1707340591.022967,936.0
73142,1707340591.990967,968.0
73143,1707340593.070967,1080.0
73144,1707340594.150967,1080.0
73145,1707340595.214967,1064.0
73146,1707340596.310967,1096.0
73147,1707340597.342967,1032.0
73148,1707340598.334967,992.0
73149,1707340599.334967,1000.0
73150,1707340600.358967,1024.0
73151,1707340601.334967,976.0
73152,1707340602.302967,968.0
73153,1707340603.390967,1088.0
73154,1707340604.430967,1040.0
73155,1707340605.478967,1048.0
73156,1707340606.534967,1056.0
73157,1707340607.550967,1016.0
73158,1707340608.526967,976.0
73159,1707340609.526967,1000.0
73160,1707340610.478967,952.0
73161,1707340611.398967,920.0
73162,1707340612.366967,968.0
73163,1707340613.390967,1024.0
73164,1707340614.342967,952.0
73165,1707340615.270967,928.0
73166,1707340616.214967,944.0
73167,1707340617.166967,952.0
73168,1707340618.118967,952.0
73169,1707340619.134967,1016.0
73170,1707340620.222967,1088.0
73171,1707340621.238967,1016.0
73172,1707340622.262967,1024.0
73173,1707340623.310967,1048.0
73174,1707340624.294967,984.0
73175,1707340625.294967,1000.0
73176,1707340626.334967,1040.0
73177,1707340627.310967,976.0
73178,1707340628.334967,1024.0
73179,1707340629.398967,1064.0
73180,1707340630.414967,1016.0
73181,1707340631.422967,1008.0
73182,1707340632.462967,1040.0
73183,1707340633.478967,1016.0
73184,1707340634.430967,952.0
73185,1707340635.430967,1000.0
73186,1707340636.462967,1032.0
73187,1707340637.422967,960.0
73188,1707340638.398967,976.0
73189,1707340639.366967,968.0
73190,1707340640.326967,960.0
73191,1707340641.230967,904.0
73192,1707340642.174967,944.0
73193,1707340643.206967,1032.0
73194,1707340644.230967,1024.0
73195,1707340645.318967,1088.0
73196,1707340646.470967,1152.0
73197,1707340647.534967,1064.0
73198,1707340648.630967,1096.0
73199,1707340649.726967,1096.0
73200,1707340650.702967,976.0
73201,1707340651.694967,992.0
73202,1707340652.750967,1056.0
73203,1707340653.766967,1016.0
73204,1707340654.790967,1024.0
73205,1707340655.806967,1016.0
73206,1707340656.750967,944.0
73207,1707340657.718967,968.0
73208,1707340658.694967,976.0
73209,1707340659.694967,1000.0
73210,1707340660.646967,952.0
73211,1707340661.638967,992.0
73212,1707340662.654967,1016.0
73213,1707340663.614967,960.0
73214,1707340664.566967,952.0
73215,1707340665.558967,992.0
73216,1707340666.542967,984.0
73217,1707340667.478967,936.0
73218,1707340668.414967,936.0
73219,1707340669.438967,1024.0
73220,1707340670.366967,928.0
73221,1707340671.278967,912.0
73222,1707340672.254967,976.0
73223,1707340673.302967,1048.0
73224,1707340674.270967,968.0
73225,1707340675.286967,1016.0
73226,1707340676.350967,1064.0
73227,1707340677.350967,1000.0
73228,1707340678.358967,1008.0
73229,1707340679.398967,1040.0
73230,1707340680.398967,1000.0
73231,1707340681.382967,984.0
73232,1707340682.366967,984.0
73233,1707340683.342967,976.0
73234,1707340684.326967,984.0
73235,1707340685.366967,1040.0
73236,1707340686.342967,976.0
73237,1707340687.270967,928.0
73238,1707340688.246967,976.0
73239,1707340689.262967,1016.0
73240,1707340690.230967,968.0
73241,1707340691.214967,984.0
73242,1707340692.214967,1000.0
73243,1707340693.198967,984.0
73244,1707340694.158967,960.0
73245,1707340695.166967,1008.0
73246,1707340696.134967,968.0
73247,1707340697.070967,936.0
73248,1707340698.038967,968.0
73249,1707340699.030967,992.0
73250,1707340700.022967,992.0
73251,1707340701.038967,1016.0
73252,1707340702.030967,992.0
73253,1707340703.046967,1016.0
73254,1707340704.014967,968.0
73255,1707340705.006967,992.0
73256,1707340706.006967,1000.0
73257,1707340706.942967,936.0
73258,1707340707.886967,944.0
73259,1707340708.870967,984.0
73260,1707340709.814967,944.0
73261,1707340710.766967,952.0
73262,1707340711.774967,1008.0
73263,1707340712.742967,968.0
73264,1707340713.718967,976.0
73265,1707340714.726967,1008.0
73266,1707340715.686967,960.0
73267,1707340716.630967,944.0
73268,1707340717.622967,992.0
73269,1707340718.614967,992.0
73270,1707340719.566967,952.0
73271,1707340720.542967,976.0
73272,1707340721.550967,1008.0
73273,1707340722.526967,976.0
73274,1707340723.446967,920.0
73275,1707340724.390967,944.0
73276,1707340725.342967,952.0
73277,1707340726.286967,944.0
73278,1707340727.214967,928.0
73279,1707340728.150967,936.0
73280,1707340729.086967,936.0
73281,1707340730.054967,968.0
73282,1707340731.182967,1128.0
73283,1707340732.270967,1088.0
73284,1707340733.302967,1032.0
73285,1707340734.390967,1088.0
73286,1707340735.422967,1032.0
73287,1707340736.414967,992.0
73288,1707340737.422967,1008.0
73289,1707340738.422967,1000.0
73290,1707340739.358967,936.0
73291,1707340740.350967,992.0
73292,1707340741.374967,1024.0
73293,1707340742.334967,960.0
73294,1707340743.302967,968.0
73295,1707340744.270967,968.0
73296,1707340745.238967,968.0
73297,1707340746.174967,936.0
73298,1707340747.142967,968.0
73299,1707340748.142967,1000.0
73300,1707340749.126967,984.0
73301,1707340750.166967,1040.0
73302,1707340751.206967,1040.0
73303,1707340752.206967,1000.0
73304,1707340753.262967,1056.0
73305,1707340754.270967,1008.0
73306,1707340755.222967,952.0
73307,1707340756.190967,968.0
73308,1707340757.174967,984.0
73309,1707340758.134967,960.0
73310,1707340759.078967,944.0
73311,1707340760.078967,1000.0
73312,1707340761.054967,976.0
73313,1707340762.054967,1000.0
73314,1707340763.062967,1008.0
73315,1707340764.054967,992.0
73316,1707340764.982967,928.0
73317,1707340765.958967,976.0
73318,1707340766.974967,1016.0
73319,1707340767.886967,912.0
73320,1707340768.806967,920.0
73321,1707340769.742967,936.0
73322,1707340770.654967,912.0
73323,1707340771.598967,944.0
73324,1707340772.622967,1024.0
73325,1707340773.702967,1080.0
73326,1707340774.686967,984.0
73327,1707340775.710967,1024.0
73328,1707340776.742967,1032.0
73329,1707340777.718967,976.0
73330,1707340778.710967,992.0
73331,1707340779.710967,1000.0
73332,1707340780.670967,960.0
73333,1707340781.614967,944.0
73334,1707340782.622967,1008.0
73335,1707340783.622967,1000.0
73336,1707340784.582967,960.0
73337,1707340785.526967,944.0
73338,1707340786.526967,1000.0
73339,1707340787.486967,960.0
73340,1707340788.446967,960.0
73341,1707340789.454967,1008.0
73342,1707340790.470967,1016.0
73343,1707340791.518967,1048.0
73344,1707340792.614967,1096.0
73345,1707340793.614967,1000.0
73346,1707340794.542967,928.0
73347,1707340795.510967,968.0
73348,1707340796.526967,1016.0
73349,1707340797.486967,960.0
73350,1707340798.502967,1016.0
73351,1707340799.542967,1040.0
73352,1707340800.534967,992.0
73353,1707340801.510967,976.0
73354,1707340802.486967,976.0
73355,1707340803.462967,976.0
73356,1707340804.406967,944.0
73357,1707340805.350967,944.0
73358,1707340806.350967,1000.0
73359,1707340807.334967,984.0
73360,1707340808.342967,1008.0
73361,1707340809.358967,1016.0
73362,1707340810.366967,1008.0
73363,1707340811.382967,1016.0
73364,1707340812.414967,1032.0
73365,1707340813.430967,1016.0
73366,1707340814.390967,960.0
73367,1707340815.374967,984.0
73368,1707340816.326967,952.0
73369,1707340817.270967,944.0
73370,1707340818.222967,952.0
73371,1707340819.174967,952.0
73372,1707340820.102967,928.0
73373,1707340821.014967,912.0
73374,1707340821.982967,968.0
73375,1707340822.958967,976.0
73376,1707340823.910967,952.0
73377,1707340824.894967,984.0
73378,1707340825.926967,1032.0
73379,1707340826.942967,1016.0
73380,1707340827.934967,992.0
73381,1707340828.942967,1008.0
73382,1707340829.902967,960.0
73383,1707340830.798967,896.0
73384,1707340831.750967,952.0
73385,1707340832.830967,1080.0
73386,1707340833.822967,992.0
73387,1707340834.822967,1000.0
73388,1707340835.878967,1056.0
73389,1707340836.894967,1016.0
73390,1707340837.902967,1008.0
73391,1707340838.958967,1056.0
73392,1707340839.974967,1016.0
73393,1707340840.942967,968.0
73394,1707340841.926967,984.0
73395,1707340842.910967,984.0
73396,1707340843.862967,952.0
73397,1707340844.862967,1000.0
73398,1707340845.918967,1056.0
73399,1707340846.926967,1008.0
73400,1707340847.902967,976.0
73401,1707340848.870967,968.0
73402,1707340849.814967,944.0
73403,1707340850.790967,976.0
73404,1707340851.798967,1008.0
73405,1707340852.758967,960.0
73406,1707340853.718967,960.0
73407,1707340854.718967,1000.0
73408,1707340855.686967,968.0
73409,1707340856.630967,944.0
73410,1707340857.598967,968.0
73411,1707340858.582967,984.0
73412,1707340859.534967,952.0
73413,1707340860.470967,936.0
73414,1707340861.446967,976.0
73415,1707340862.414967,968.0
73416,1707340863.350967,936.0
73417,1707340864.302967,952.0
73418,1707340865.302967,1000.0
73419,1707340866.278967,976.0
73420,1707340867.230967,952.0
73421,1707340868.190967,960.0
73422,1707340869.174967,984.0
73423,1707340870.102967,928.0
73424,1707340871.054967,952.0
73425,1707340872.038967,984.0
73426,1707340873.014967,976.0
73427,1707340873.966967,952.0
73428,1707340874.966967,1000.0
73429,1707340875.942967,976.0
73430,1707340876.846967,904.0
73431,1707340877.782967,936.0
73432,1707340878.766967,984.0
73433,1707340879.702967,936.0
73434,1707340880.654967,952.0
73435,1707340881.686967,1032.0
73436,1707340882.718967,1032.0
73437,1707340883.702967,984.0
73438,1707340884.694967,992.0
73439,1707340885.678967,984.0
73440,1707340886.622967,944.0
73441,1707340887.582967,960.0
73442,1707340888.566967,984.0
73443,1707340889.534967,968.0
73444,1707340890.510967,976.0
73445,1707340891.502967,992.0
73446,1707340892.478967,976.0
73447,1707340893.422967,944.0
73448,1707340894.422967,1000.0
73449,1707340895.438967,1016.0
73450,1707340896.398967,960.0
